metal	Everyone has problems I'm sorry for you I too hurt when you hurt Because I care for you But you have no reason To take it out on me Not worth it, I resign Set myself free Next time I'll be gone when The shit hits the fan Find someone else than me I'm not your garbage can I listen if you're sad When you're mad or such One time is ok But a billion time is a bit to much I can never be What you want me to be I can never do What you want me to So I go solo I'm too proud to let you Take a seat on me I choose to wise up and Set myself free Maybe you don't mean to Act the way you do Your problem, not mine Trapped I suffer, free I'm fine Remember way back when The trouble began Turned slowly from lover Into your garbage can I can never be What you want me to be I can never do What you want me to So I go solo Oh la la, time to go Oh la la, I go solo
metal	"A.O. Children mustn't know that we're living in a city that's built on bones A.O. All the army go, please enjoy this city before it explodes A.O. Here we here we go, it's a pity it's a feeling I can't control A.O. The children mustn't know this is adults only Adults only Adults only Kookaburra sits in a tree unnamed You can feel the sorrow, I can feel the shame Coz there's no-one laughing round here no more but he I flew back to the coast on New Year's Day Little plane tossed 'round by a southerly And when I stepped outside the streets were clean But I know deep down lies undiscovered Past the bone foundations of a town corrupted Under creaking piers, under iron cover Past the concrete crime of a million lovers Past strutting and swagger, under coldest rubble Past torn down shanties of forgotten troubles Through its ills and evils, past rants and ravings Lies the cold dark soul of an emerald city, I A.O. Children mustn't know that we're living in a city that's built on bones A.O. All the army go, please enjoy this city before it explodes A.O. Here we here we go, it's a pity it's a feeling I can't control A.O. The children mustn't know this is adults only Adults only Walking through the streets I can feel its sting Metal blue snakes screaming round this head I'm in Keeps railing all the way to bed And from the time it sleeps to its dawn awake City's dreams rang out like a melody \""I finally recognize the tune,\"" he said Through fears and fervour, past lies and secrets Of ink stained, panic-stricken 5 star heathens Under storms of hell, through tropical fevers Excitement of the first days of bushfire seasons All those planning disasters, monuments to the masters And the dog dark dealings of its backroom bastards Every long lost dream, every failed endeavour Every ice beer trail of a rum rebellion Now I, huddle these feelings of pity Watching new years colours rain down on the city Where our beautiful beaches suffer photo ops To watch schizophrenic tourists get shot by cops Generation of kids with the toughest teeth Still haunted by the visions of shocking ink Where little old ladies die afraid and alone Now surrounded by yuppies small bars and coke, I A.O. Children mustn't know that we're living in a city that's built on bones A.O. All the army go, please enjoy this city before it explodes A.O. Here we here we go, it's a pity it's a feeling I can't control A.O. The children mustn't know this is adults only Adults only Adults only Adults only"
metal	Pray to the future Look to the past Face the accuser Freeze in our tracks So many children Have fallen from grace The door should be open No scorn or disgrace Keys have been stolen Treasure is lost Lesson is golden Hearts have been crossed So here's to the heros Come one and come all Without them well who knows Well who knows at all In these days of no trust Evermore hostility We're all living under the same old sky We're all living telling the same old lie In these days of no trust And music recorded Might influence dreams But headlines are courted By stretch limosines Pictures of plenty Are stuck to the wall For heads that are empty Brains on the floor Can't take any more Someone is shouting Revolution is here He'll climb any mountain For his selfish career The truth's not a curtain To be drawn back and forth It's a flame that keeps burning Everlasting touch In these days of no trust Evermore hostility We're all living under the same old sky We're all living telling the same old lie In these days of no trust
metal	Step back and look at you, and tell me that is what you want to be, You realise that what you're seeing, is a replica of me. Inside my world is pretty grim, that even I can't survive in, I wouldn't try 'cause I know you. Deep inside you know you're guilty as Hell. Deep inside you know you're guilty as Hell. You realise that what you're seeing is just a replica of me, Only me. Oh it makes no difference if you're the only one, It doesn't matter when all is said and done, Gonna feel the same, God will put the blame on you. Oh yeah. If I was you, If I was you, I'd wanna see, I'd wanna see inside my head, I'd wanna know if I was fuckin dead, I'd wanna know what's going on, Someone tell me the truth. There's no fear in a fallen Angel, there's no love in a heart made of stone, There's no truth in a heart that is screaming, Deep inside you're as guilty as Hell. There's no fear in a fallen Angel, there's no love in a heart made of stone, There's no truth in a heart that is screaming. Deep inside you're as guilty as Hell. You're guilty.
metal	I don't mean to dwell But I can't help myself When I feel the vibe And taste a memory Of a time in life When years seemed to stand still I close my eyes And sink within myself Relive the gift of precious memories In need of a fix called innocence When did it begin? The change to come was undetectable The open wounds expose the importance of Our innocence A high that can never be bought or sold Symbolic acts, so vivid Yet at the same time Were invisible Savor what you feel and what you see Things that may not seem important now But may be tomorrow Do you remember when Things seemed so eternal? Heroes were so real... Their magic frozen in time The only way to learn Is be aware and hold on tight I close my eyes And sink within myself Relive the gift of precious memories In need of a fix called innocence When did it begin? The change to come was undetectable The open wounds expose the importance of Our innocence A high that can never be bought or sold Symbolic acts, so vivid Yet at the same time Were invisible
metal	We all came out to Montreux On the Lake Geneva shoreline To make records with a mobile We didn't have much time Frank Zappa and the Mothers Were at the best place around But some stupid with a flare gun Burned the place to the ground Smoke on the water, fire in the sky They burned down the gambling house It died with an awful sound Funky Claude was running in and out Pulling kids out the ground When it all was over We had to find another place But Swiss time was running out It seemed that we would lose the race Smoke on the water, fire in the sky We ended up at the Grand Hotel It was empty cold and bare But with the Rolling truck Stones thing just outside Making our music there With a few red lights and a few old beds We make a place to sweat No matter what we get out of this I know we'll never forget Smoke on the water, fire in the sky
metal	I can't stand the way you move it You drive me crazy with that walk You get me so excited I tremble and I shake When you make the moves you make You've got the key The key to my heart Go ahead and use it Drag me in, slam the door Then I'll be yours, for evermore You've got me locked in Locked inside your love You've got me locked in Locked inside your love I can't take it when you touch me Feels so good I could explode You've got me in a frenzy I tremble and I quake When you shake the things you shake You've got the key The key to my heart Go ahead and use it Drag me in, slam the door Then I'll be yours, for evermore You've got me locked in Locked inside your love You've got me locked in Locked inside your love Locked in Locked inside your love You've got me locked in Locked inside your love You've got the key The key to my heart Go ahead and use it Drag me in, slam the door Then I'll be yours, for evermore You've got me locked in Locked inside your love You've got me locked in Locked inside your love You've got me locked in, baby Locked inside your love You've got me locked in Locked inside your love You've got me locked in, baby Locked inside your love You've got me locked in Locked inside your love You've got me locked in Locked inside your love You've got me locked in Locked inside your love
metal	I'm using life It's true, I don't mind if you leave You're fated, I'm always relieved I hope you understood the words unsaid So many rooms inside my head (Too many different places) Sometimes I'm dying to be dead (Too many lovely faces) It's like a poison to me… I ain't what you see I'm too scared to be Won't you set me free? Leave it all to be I, I, I, I won't pretend I'm not scared to death of being left alone My love for you is still unknown I'm getting closer and I use my wile I crack the liars smile (I won't just live my life to die) I'm getting high from being vile (There is no use to ask me why) It's like a poison to me I ain't what you see I'm too scared to be Won't you set me free? Leave it all to be I see you drowning in my lies I crack the liars smile I won't just live my life to die I'm getting high from being vile There's no use to ask me why It's like a poison to me I ain't what you see I'm too scared to be Won't you set me free? Leave it all to be I ain't what you see I'm too scared to be I ain't what you see I'm too scared to be Won't you set me free? Leave it all to be
metal	[Jesse to Congregation] Welcome to my world Kingdon of supreme I'm your new Messiah You'll worship at my feet Welcome Kingdom Come To disciples that I preach You will bow down before me and You will remember me [Congregation to Jesse} Dying for you [Jesse to Congregation] I'm lord to thousand [Congregation to Jesse} Our god is you [Jesse to Congregation] You'll sow what you reap [Congregation to Jesse} Falling for you [Jesse to Congregation] Oh i'm the God man [Congregation to Jesse} Our God is you [Jesse to Congregation] You'll all bow to my feet [Jesse to Congregation] Come - to me And see me in you Can you feel it Oh - I'm running through you Come unto me Oh oh, and worship me Your new God I feel it - Believe it You're all born anew [Congregation to Jesse} Dying for you [Jesse to Congregation] I'm Lord to thousand [Congregation to Jesse} Our God is you [Jesse to Congregation] You'll sow what you reap [Congregation to Jesse} Falling for you [Jesse to Congregation] Oh, i'm the God man [Congregation to Jesse} Our God is you [Jesse to Congregation] You'll all bow to my feet [Congregation to Jesse} Falling for you Our God is you Falling for you Our God is you
metal	I am a king of honor Gold and glory But every king must also die Have I been just and righteous What is glory I know I've torn and taken life And here I stand A small and simple man Who will trade his karma for my kingdom A sacrificial right to render truth The fire in my soul rejects my wisdom 'Cause all you do in life comes back to you I am a king in crisis Counting minutes There is an ending to my reign My sins have come to face me I can feel it That I have lived my life in vain And now I know I'll reap The seeds I've sown Who will trade his karma for my kingdom A sacrificial right to render truth The fire in my soul rejects my wisdom 'Cause all you do in life comes back to you Am I mad I feel so void and cold Who can tell Who holds the stories untold Tired and trembling I am descending Will I have to stay here And live this life again
metal	Will your first time Will it be I think of someone like me? Makes me wonder I can show you things You'd never thought you'd see You're like sunshine I can feel your heat is drying out my brain Would you feel like Like we're having fun if I can do the rain? Have you thought of your dreams Do you have some? Let's see if we can find some more Give me your fancies at random I think we can deal with 'em all I can't wait forever Baby open me your door I just want your loving If you cannot give me more I can see you standing there You know you're worth the try Let me guide you in my spaceship And I'll surely make you Have a real good time Don't waste time now You are soakin' wet so fix The things you got Guess you know how And when you're done I gotta see you strut My desire Can I watch you rock and Know which one to choose? I'm no liar I could take you down And you got nothing to lose I don't know any better occasion Can't hold back, it's the end of the day I don't think you're here for the first time No problem with me anyway I can't wait forever Baby open me your door I just want your loving If you cannot give me more I can see you standing there I know we have a try I can feel this night is special And I surely make You have a real good time I can't leave you standing there You know we have a try I can feel this night is special And I'll surely make you have a real good time
metal	Silence disguised I watch you Show me the hurt That haunts you Would you despise the thrill If all you hide were mine? I can't hold on any longer These feelings keep growing stronger Echoes that deafen the mind will bury my voice in their wake Caught in a Web Removed from the world Hanging on by a thread Spinning the lies devised in my head I've seen the path the one you take shows the truth for you to make This turn of phrase we might not see is the thirst of desire found so easily Try to push me 'round the world some more And make me live in fear I bare all that I am made of now Attractive I don't care 'Cause even when I danced with life no one was there to share Does this voice the wounds of your soul? Does this voice the wounds of your soul? Caught in a Web Removed from the world Hanging on by a thread Spinning the lies devised in my head Tried to live the life you live and saw It doesn't work for me I bare all that I am made of now Attractive, I can't be Inside the Dance of Life is one I'll never hold to me You can't heal the wounds of my soul. You can't heal the wounds of my soul. Caught in a Web Removed from the world Hanging on by a thread Spinning the lies devised in my head Caught in a Web Refused by the world Hanging on by a thread Spinning a cage Denied and misread
metal	New blood joins this earth And quickly he's subdued Through constant pain disgrace The young boy learns their rules With time the child draws in This whipping boy done wrong Deprived of all his thoughts The young man struggles on and on he's known A vow unto his own That never from this day His will they'll take away What I've felt What I've known Never shined through in what I've shown Never be Never see Won't see what might have been What I've felt What I've known Never shined through in what I've shown Never free Never me So I dub thee unforgiven They dedicate their lives To running all of his He tries to please them all This bitter man he is Throughout his life the same He's battled constantly This fight he cannot win A tired man they see no longer cares The old man then prepares To die regretfully That old man here is me What I've felt What I've known Never shined through in what I've shown Never be Never see Won't see what might have been What I've felt What I've known Never shined through in what I've shown Never free Never me So I dub thee unforgiven What I've felt What I've known Never shined through in what I've shown Never be Never see Won't see what might have been What I've felt What I've known Never shined through in what I've shown Never free Never me So I dub thee unforgiven Never free Never me So I dub thee unforgiven You labeled me I labeled you So I dub thee unforgiven Never free Never me So I dub thee unforgiven You labeled me I labeled you So I dub thee unforgiven Never free Never me So I dub thee unforgiven
metal	Not of this world And nothing bites like I do Nothing screams out loud In this empty night Nothing can keep me from you And you think that you know The reason I'm alive Truth is you only Know the lies Not of this world And nothing can hold it back I am the dawn upon your bloody beach Come to pass Not of this world For I am nothing known When the seasons shift They call my name To carry me home And you think that you know The reason I'm alive Truth is you only know the lies And I feel all the things You could never understand Choose where you stand Am I mortal Are you Man Not of this world Nothing bites like I do Nothing screams out loud In this empty night Nothing can keep me from you Choose where you stand Am I mortal Are you Man Yea Not of this world For I am nothing known When the seasons shift They call my name To carry me home
metal	Living after midnight, rockin' to the dawn Lovin' 'til the morning, then I'm gone, I'm gone I took the city 'bout one A.M, Loaded, loaded I'm all geared up to score again, Loaded, loaded I come alive in the neon light That's when I make my moves right Living after midnight, rockin' to the dawn Lovin' 'til the morning, then I'm gone, I'm gone Got gleaming chrome, reflecting steel, Loaded, loaded Ready to take on every deal, Loaded, loaded My pulse is racing, I'm hot to take This motor's revved up, fit to break Living after midnight, rockin' to the dawn Lovin' 'til the morning, then I'm gone, I'm gone I'm aiming for ya, I'm gonna floor ya My body's coming All night long The air's electric, sparkin' power, loaded, loaded I'm getting hotter by the hour, loaded, loaded I set my sights and then home in The joint starts flying when I begin Living after midnight, rockin' to the dawn Lovin' 'til the morning, then I'm gone, I'm gone Living after midnight, rockin' to the dawn Lovin' 'til the morning, then I'm gone, I'm gone Living after midnight, rockin' to the dawn Lovin' 'til the morning, then I'm gone, I'm gone
metal	I try to call the Earth's command Desperation in my voice I'm drifting way off course now With very little choice The loneliness is hard to bear I try to calm my fear Just hoping, any second now Some contact filters through Desperate calls Signal back from Satellite As my life flashes Right in front of me Try again, must get through Hear me now For I've very little time Not much time, hear my call Please get through, I am here I'm stranded in space I'm lost with a trace I haven't a chance of getting away Too close to the Sun I surely will burn Like Icarus before me Or so legend goes I think of my life Reliving my past There's nothing but wait 'Til my time comes I've had a good life I'd do it again Maybe I'll come back Some time afresh For I have lived my life to the full I have no regrets But I wish I could talk to my family To tell them one last goodbye The final frontier The final frontier The final frontier The final frontier If I could survive To live one more time I wouldn't be changing A thing at all Done more in my life Than some do in ten I'd go back and do it All over again For I have lived my life to the full I have no regrets But I wish I could talk to my family And tell them that one last goodbye The final frontier The final frontier The final frontier The final frontier There isn't much time Must say my last rites Nobody is here to Read them to me Must say my goodbyes If only a line A message to tell them In case they might find For I have lived my life to the full I have no regrets But I wish I could talk to my family To tell them that one last goodbye The final frontier The final frontier The final frontier The final frontier The final frontier The final frontier The final frontier The final frontier
metal	"Well, here I'm rollin' down another sunny highway, Been in the sun too long. I'm goin' coconuts but least I'm goin' my way, I'll prob'bly be here when that sun goes down. I want to live it up, want to quit my job, Tell the boss to go to hell. I ain't complainin', you do the best with what you got. I know you're laughin' 'cause it's easy to tell I'm goin' crazy, Goin' crazy, Oo, from the heat. Remember dancing on the pier last night? Got drunk and fell into the water. The big policeman wasn't laughing, didn't blink an eye, He said, ""You're messin' with the mayor's daughter."" Don't tell me, ""Give it up"", too busy getting down, I learned my lessons well. You get it goin' and you don't never stop. I know you're laughin' 'cause it's easy to tell I'm goin' crazy, Goin' crazy, Oo, from the heat. Goin' crazy, Goin' crazy, Oo, from the heat. Goin' crazy, Goin' crazy, Oo, from the heat. Goin' crazy, Goin' crazy, Oo, from the heat."
metal	I am the God of Hell Fire and I'll bring you Fire I'll take you to burn Fire I'll take to learn I'll see you burn You fought hard and you saved and earned But all the things got to burn Out your mind your tiny mind You know you've really been so blind Now's your time burn your mind You fall apart went far behind Oh no, oh no, oh no You gonna burn Fire To destroy all you've done Fire To end all you've become I'll feel you burn You've been living like a little girl In the middle of your little world Into flames you turn your mind You know you've really been so blind Now's your time fool your mind You 're falling far to far behind Oh Fire To destroy all you've done Fire To end all you've become You gonna burn You gonna burn You gonna burn You gonna burn Burn, burn, burn, burn, burn, burn, burn, burn, burn Whhaaaaa Fire I'll take you to burn Fire I'll take you to learn Fire I'll take you to bed Fire To destroy all you've done Fire To end all you've become Fire I'll take you to burn I'll see you burn Destroy all you've [?] Fire Fire I'll take you to hell
metal	And didn't you see me in the glass And didn't you hear me you never listen past And didn't I see you gone to seed And the only reason is that you're too young greed You're out there on your own Your face turned to stone Whatever happened to your life Stone dead forever You're in perhaps you'll listen a judge like you In your sweet life innocence that's nobody's fault You've never had it quite so good Because you didn't know that you even could At times it's been too old Your judge turned to gold Whatever happened to your life Stone dead forever And it's been a long, long time been a long, long wait And then you thought you'd beat us at the pearly gates You better leave your number, oh and we'll call you You must admit your problem and it's heckling you The time has come to pay Turns out you've been the prey Whatever happened to your life Stone dead forever
metal	Tell me what you want to be, and I'll take you there Tell me where you want to be, and I'll take you there Tell me how you want to feel, don't keep it from me Tell me how it outta be through more than a stare Show me what you want to be, don't hide it from me Show me where you want to be, and I'll take you there Show me how you want to feel, don't keep it from me Show me how it outta be through more than a stare I just want to see you And I just want to hear you And I just need to feel you So stand up Tell me who you are Tell me where you want to be Tell me how you feel Show me how it outta be Take a little piece of me and hang it from the right tree Share a little piece of me and I'll keep you as a part of me You are my all You are my everything Who are you, you're my everything
metal	Behold 'tis I the commander Whose grip controls you all Resist me not, surrender I'll no compassion call (Tyrant) Capture of humanity (Tyrant) Conqueror of all (Tyrant) Hideous destructor (Tyrant) Every man shall fall Your very lives are held within my fingers I snap them and you cower down in fear You spineless things who belly down to slither To the end of the world you follow to be near (Tyrant) Capture of humanity (Tyrant) Conqueror of all (Tyrant) Hideous destructor (Tyrant) Every man shall fall Mourn for us oppressed in fear Chained and shackled we are bound Freedom choked in dread we live Since Tyrant was enthroned I listen not to sympathy Whilst ruler of this land Withdraw your feeble aches and moans Or suffer smite from this my hand (Tyrant) Capture of humanity (Tyrant) Conqueror of all (Tyrant) Hideous destructor (Tyrant) Every man shall fall Mourn for us oppressed in fear Chained and shackled we are bound Freedom choked in dread we live Since Tyrant was enthroned My legions faithful unto death I'll summon to my court And as you perish each of you Shall scream as you are sought (Tyrant) Capture of humanity (Tyrant) Conqueror of all (Tyrant) Hideous destructor (Tyrant) Every man shall fall
metal	She used to be an iron horse Twenty years ago Used to bring the mail to me Through the ice and snow I've sat alone and watched her Steaming through the night Ninety tons of thunder Lighting up the sky She was a princess of the night I saw the writing on the wall She was a princess of the night I take a ride across the sky Speeding, sparks like lightning Engine working hard Furnace on the foot plate Shining in the night Iron striking metal The sound of racing steel It's all I ever want to hear It's music to my ears She was a princess of the night I saw the writing on the wall She was a princess of the night I take a ride across the sky She was a princess of the night I saw the writing on the wall She was a princess of the night I take a ride across the sky Ninety tons of thunder Lighting up the sky Steaming red hot pistons See the wheels flash by Hear the whistle blowing Streaking down the track If I ever had my way I'd bring the princess back one day She was a princess of the night I saw the writing on the wall She was a princess of the night I take a ride across the sky (sky, sky, sky)
metal	Slaved into brittle and worked for days Only thing that paves your stay Look behind you see what you've made Like a workhorse stands for miles Work for you and never get tired Roll 'em up it's time to go We'll be back before it's too long Shaved into rhythm Work for days Consequences we have paid To be free in a world we've made Like a workhorse stands for miles Work for you and never get tired Roll 'em up it's time to go We can bet on all that's lost Before it's too long Burning hell
metal	All alone in a crowded room He tries to force a smile The smile it beamed or so it seemed But never reached the eyes, disguise Masquerading as the funny man do they despise The false smile maketh of the man Glass empty or half full Try to make some sense or sorrows drown All looks well on the outside Underneath the solemn truth There’s something that inside has died Tomorrow comes tomorrow goes But the cloud remains the same Wonder why he’s feeling down Tears of a clown Maybe it’s all just for the best Lay his weary head to rest Was forever feeling drowned Tears of a clown Who motivates the motivator Facade it has to go He knows it sooner or later Smile for cameras all ok But tomorrow is another day he must get through He had a longer way to run Or so the story goes Life full of fun where did it go We saw the sadness in his eyes It came as no surprise And now of course we’ll never know Tomorrow comes tomorrow goes But the cloud remains the same Wonder why he’s feeling down Tears of a clown Maybe it’s all just for the best Lay his weary head to rest Was forever feeling drowned Tears of a clown Tomorrow comes tomorrow goes But the cloud remains the same Wonder why he’s feeling down Tears of a clown Maybe it’s all just for the best Lay his weary head to rest Was forever feeling down Tears of a clown Tears of a clown Tears of a clown Oh Tears of a clown
metal	Awake but you're asleep you're drawn into the light you know it's clear this time, the greates fear's within your mind And all your fantasies are real, and now you can see I see a phoenix rising Does the dark appeal to you, in everything you say and do you should learn the reason why I know your tears can't hide you as you walk among the night And all your fantasies are real, and now you can see I see a Phoenix rising from the ashes, after the fire Phoenix risin' soarin' ever higher Madness never sleeps, withdrawn into your mind sometimes life is unkind us you drift between the lines And all your fantasies are real, and now you can see I see a Phoenix rising from the ashes, after the fire Phoenix risin' soarin' ever higher And all your fantasies are real, and now you can see I see a Phoenix rising from the ashes, after the fire Phoenix risin' soarin' ever higher
metal	YouÂ´re not even worth the finger I gave you Step aside Â´cause itÂ´s too late to undo Thanks a lot for all the pain and hurt Happy endings donÂ´t mix with the real world CanÂ´t kill me, Fire within Overkill, stone dead I will make you pay Grinding, smashing I will drive you insane I just wonder how you can be so goddamn naive YouÂ´re being stupid beyond belief Do not talk to me about the misery You ainÂ´t seen nothing yet, got more to give
metal	I heard the voice of redemption For me there is no exemption I started praying I heard the voice of satisfaction Needing me for benefaction I started pleading I heard the bells begin to chime Warning me oh lord Don't let this be my time Don't let this be my time I'll be there for you, when you walk through the fire I'll be there for you, when the flames get higher When nothing fits and nothing seems right Till the very last breath of my life I'll be there for you, I'll be there You saw me slide, you saw me fall We kept our pride through it all We started screaming When skies are dark, no sun shines through I know I see the light in you We stopped dreaming and started believing I'll be there for you, when you walk through the fire I'll be there for you, when the flames get higher When nothing fits and nothing seems right Till the very last breath of my life I'll be there for you I'll be there In my hour of need You were there always Now it's time for me to be there for you too Always, always I'll be there, I'll be there for you I'll be there, I'll be there for you I'll be there, I'll be there You saw me slide, you saw me fall We kept our pride through it all When skies are dark, no sun shines through I'll be there, I'll be there for you I'll be there, I'll be there for you
metal	The more of you that I inspect The more of me I see reflect The more I try to read your lips The more the mask you're wearing rips But when I seek out your voice My ears are overcome with noise You show and tell with greatest ease Raving impossibilities Engaged in crime I grasp my throat Enraged my mind starts to smoke Enforce a mental overload Angry again, angry again, angry owe! And when the story takes a twist If folds like a contortionist Slight of hand and quick exchange The old tricks have been rearranged Engaged in crime I grasp my throat Enraged my mind starts to smoke Enforce a mental overload Angry again, angry again, angry The searing of the sinew My body fights for air The ripping of the tissue My lungs begin to tear Gravity's got my bones It pulls my flesh away The steam finally dissipates I make out my sweaty face Association that I choose Game I inevitably lose Governed by laws set up by me Fracture it's jaw to let me be A cut-out cardboard condo maze Filled with an insubordinate race Irrational youths stop to stare As music rubber hosed the air Engaged in crime I grasp my throat Enraged my mind starts to smoke Enforce a mental overload Angry again, angry again, angry again And again and again, again Engaged in crime I grasp my throat Enraged my mind starts to smoke Enforce a mental overload Angry again, angry again, angry owe!
metal	Cuánto ha de esperar Para al fin poder hallar La otra mitad de mí Que me acompañe a vivir Nadé tiempo en un mar De apariencia, y ahogué el amor No sé puede ocultar El perfume de una flor Cuánto me cuesta sobrevivir Cuánto sonreír Sin poder quitarme el antifaz Que me disfraza de normal Y volveré a buscarte Allí hasta donde estés Tan sólo quiero amarte Y poder tener Alguien en que apoyarme Alguien en quien volcar Todo el amor que cercenó el qué dirán No más miedo a entregar Mis labios sin antes mirar No más miedo a acariciar Nuestros cuerpos y soñar A la mierda con El armario y el diván Y si hay que luchar Luchar es educar Que en asuntos del corazón No hay regla de dos Que somos distintos, somos iguales No más guetos, alza la voz Y cuando llegue el final El otoño de nuestro amor Yo te esperaré, mientras, vive Y lucha por tener Derecho a elegir Con qué cabeza tu almohada compartir Orgulloso de ser quien eres Y no como deberías ser Cuánto me cuesta sobrevivir Cuánto sonreír Sin poder quitarme el antifaz Que me disfraza de normal
metal	Fire, the burning path Downstroy the weak minds Rising nature’s demise Enslave system creation Everywhere is bloodshed Wasteland bloodshed Everywhere is bloodshed Wasteland bloodshed Bloodshed wasteland Bloodshed wasteland Bloodshed Life, ravage skullduggery Rage, dethrone the enemy Die treacherous leprosy Scorn the self inflict Everywhere is bloodshed Wasteland bloodshed Everywhere is bloodshed Wasteland bloodshed Bloodshed wasteland Bloodshed wasteland Bloodshed This is my redemption Strangling superstitions This is my conception Condemned for eternity Blood of the lamb touching the empty void Slowly eats my soul Drag down the black hole Join the cult of dark hope Swarm of deadly locusts Beware of the prophecy Rulers of reality
metal	Hide Revived the pace He's got your number With all your peers you're going down Rabid Heady instinct Ransacked and can't be found Skulk inside the shadow The conscious mind won't let go No one hears you Then you disappear Warn with a threat Bow, down here 'Cause the saint's Raising Fear Everything has gone haywire A sneak attack is going down Bringer of bad news Has come to spoil your pleasant mood No one hears you Then you disappear Warn with a threat Bow, down here 'Cause the saint's Raising Fear I said, bow, down here Cause the saint's Raising Fear Rebuilt your face you've got to wonder Why all your fears are still around Rubbed the wrong way Ranked one way Here to control your life No one hears you Then you disappear Warn with a threat Bow down here 'Cause the saint's Raising Fear I said bow down here 'Cause the saint's Raising Fear Raising Fear, Raising Fear Raising Fear, Raising Fear
metal	Has he lost his mind? Can he see or is he blind? Can he walk at all, Or if he moves will he fall? Is he alive or dead? Has he thoughts within his head? We'll just pass him there Why should we even care? He was turned to steel In the great magnetic field Where he traveled time For the future of mankind Nobody wants him He just stares at the world Planning his vengeance That he will soon unfold Now the time is here For Iron Man to spread fear Vengeance from the grave Kills the people he once saved Nobody wants him They just turn their heads Nobody helps him Now he has his revenge Heavy boots of lead Fills his victims full of dread Running as fast as they can Iron Man lives again!
metal	"He himself said, that hell Was originally prepared for the devil and his angels. In hell, you will be ruled over And will be inferior by darkness and the forces of evil. Your new home will be made up of demons, Fallen angels, wickedness and even the lord of Darkness himself You will be at the bottom of the guest list. The sphere of hell is a hollowed-out place in the earth's core. Scientists proved that the earth's Outer crust is less than twenty miles thick And that beyond that point, there are rivers and Lakes of flaming blood of the earth, called the ""lake of fire"". Long Before the final judgment, of the thousand suns You will find the gates to hell in burning ruins of The new city. When the sinner closes his eyes for the second death And darkness takes his soul, you will see And feel movements in the air. The saviors are open you And there will be no triumph without loss, no freedom For your soul without sacrifice. There's only specific kind of creature, who ever Came back from the eternal. This very moment, your eternal soul may be less Than twenty miles from the burning fires of hell! If you go to hell, be sure, You'll be there forever"
metal	Incarnated marvels simplified Effects from such a disconsolate kind Impotence of the once so perfect living Erase and rewind Stand rigid for the next battle Peace means reloading your guns The love for life is all hatred in disguise A carnival creation with masks undone In search for the guidelines to the gateways of sin Through mires of misanthropy with wrath in mind Sophistication as cruelty and perfection as virulent truth Confidently dawned, to pick the best of enemies An abyss womb stretched wide open, exposed to retaliate With the stigma feasting upon your flesh I wish you well Thorns from the fountains of fate licking lepered skin Worshiped by anyone's mass on our planet Hell What on earth possessed you? Consuming illusions made from hysteria and swallowed tongues Devoured by doubt, conducting arts of misconception Testimonial sufficiency declaring numbness of all perceptions Glance into the blackness hidden beneath your surface And enjoy the suffering, sanity drained in disrespect With such bedeviled faith in good, subsequently trusting evil Next step for mankind will be the last seasons in sin With the stigma feasting upon your flesh as I wish you well Thorns from the fountains of fate licking lepered skin Worshiped by anyone's mass on our planet Hell What on earth possessed you? Consuming illusions made from hysteria and swallowed tongues Left are the kings of the carnival creation Carrying out the echoes of the fallen Sense the withering eternity as it fades away The ultimate graceless voyage of all times Only death will be guarding your angels, silently Cripples joining arms in clamor Institutionalized for the rebirth, the herd will be hunted
metal	There's a question mark in the place of a spark That used to be an answer Aiming straight for the heart but you missed the mark and The arrow turned to cancer Now you get so high but you still can't fly And you wonder if you're really where you want to be 'Cause the sun don't rise if you close your eyes So you're sinking low, so I thought you'd like to know [Chorus:] Like me, you're drowning in a daydream There's a man who watches over me 'Cause there's a man where I used to be Mr. Tambourine play one more song for me 'Cause I gotta leave, I lost what I believed... There's a snake in the tree only hears what he sees The years go by and you don't know why did you take it all for granted? Now you get so low that you can't say no And you wonder if you're really where you want to be 'Cause the tide does rise and it's no surprise That it washes you away, now you're far from home [Chorus] Daddy's gonna miss you when you're gone Heavy gonna kick you when you're wrong You got the blues and it makes you wonder.
metal	Oh yeah! The fire it rages It burns clear in the night Illuminates the path before us Now true our arrows strike Defy, we heed the call Defy, strengthen us all Defy, for we are many Rising against you Defy, we heed the call Defy, strengthen us all Defy, for we are many Rising to crush you Now the tide is turning Our might striking fear Our passion foretells our triumph Smite those who stand against us Defy, we heed the call Defy, strengthen us all Defy, for we are many Rising against you Defy, we heed the call Defy, strengthen us all Defy, for we are many Rising against you We are your fast approaching doom Now tremble Let the tyrants fall Let the sons raise the call Let the tyrants fall We are your fast approaching doom The fire it rages It burns clear in the night Illuminates the path before us Now true our arrows strike Defy, we heed the call Defy, strengthen us all Defy, for we are many Rising against you Defy, we heed the call Defy, strengthen us all Defy, for we are many Rising against you
